id_time,n_bytes_100610,n_bytes_101,n_bytes_10125,n_bytes_10158,n_bytes_101925,n_bytes_10196,n_bytes_10197,n_bytes_10256,n_bytes_103,n_bytes_1037,n_bytes_sum
10771,13946.0,0.0,2300.0,172861.0,0.0,0.0,151561.0,70825922,206486073.0,0.0,277652663.0
10772,6457.0,0.0,1253.0,1596454.0,0.0,0.0,419841.0,38195191,373928848.0,0.0,414148044.0
10773,15955.0,0.0,666.0,3846.0,0.0,0.0,64424.0,6590664,113260423.0,0.0,119935978.0
10774,31940.0,0.0,1104.0,45845.0,0.0,0.0,140980.0,95474549,160643180.0,0.0,256337598.0
10775,11136.0,0.0,588.0,472396.0,0.0,0.0,284338.0,4921605,134325209.0,671.0,140015943.0
10776,48204.0,0.0,776.0,594771.0,0.0,0.0,155034.0,4872631,380745088.0,0.0,386416504.0
10777,48270.0,0.0,1592.0,46959.0,0.0,0.0,72796.0,19744507,291807186.0,0.0,311721310.0
10778,49572.0,0.0,698.0,390865.0,0.0,0.0,327423.0,15594803,108892196.0,0.0,125255557.0
10779,31030.0,0.0,309.0,1039327.0,0.0,0.0,373184.0,17348772,83877173.0,0.0,102669795.0
10780,2705.0,0.0,456.0,670979.0,0.0,0.0,289683.0,39679628,67289379.0,0.0,107932830.0
10781,204.0,0.0,610.0,0.0,0.0,0.0,39895.0,11066238,97592241.0,0.0,108699188.0
10782,2234.0,0.0,420.0,18964.0,0.0,0.0,472492.0,6214004,245383174.0,0.0,252091288.0
10783,499.0,0.0,1156.0,628447.0,0.0,0.0,83322.0,15012150,92317258.0,0.0,108042832.0
10784,4576.0,0.0,1272.0,28257.0,0.0,0.0,43814.0,751071,225217740.0,0.0,226046730.0
10785,4945.0,0.0,3284.0,133.0,0.0,0.0,83144.0,38601232,193705432.0,0.0,232398170.0
10786,11726.0,0.0,156.0,0.0,0.0,0.0,474786.0,2404260,75668819.0,0.0,78559747.0
10787,5055.0,0.0,2744.0,16749.0,0.0,0.0,135505.0,12715613,193601138.0,0.0,206476804.0
10788,2868.0,0.0,1024.0,81.0,0.0,0.0,120382.0,4457869,56120560.0,0.0,60702784.0
10789,4714.0,0.0,1412.0,0.0,0.0,0.0,476262.0,1071659,20170877.0,0.0,21724924.0
10790,8148.0,0.0,1452.0,8474.0,0.0,0.0,219021.0,487078,39801339.0,0.0,40525512.0
10791,80.0,0.0,1157.0,0.0,0.0,0.0,479181.0,82283871,24258344.0,0.0,107022633.0
10792,520.0,0.0,1610.0,8844.0,0.0,0.0,279511.0,352971,45601654.0,0.0,46245110.0
10793,2860.0,0.0,584.0,2236.0,0.0,0.0,131530.0,32598491,38750139.0,0.0,71485840.0
10794,5065.0,0.0,988.0,0.0,0.0,0.0,363598.0,24699839,44577856.0,380.0,69647726.0
10795,2924.0,0.0,0.0,12561.0,0.0,0.0,207191.0,19671740,89482940.0,0.0,109377356.0
10796,3423.0,0.0,2428.0,0.0,0.0,0.0,114560.0,33390,173520476.0,0.0,173674277.0
10797,7326.0,0.0,1400.0,12228.0,0.0,0.0,8950759.0,180721,195896042.0,0.0,205048476.0
10798,6242.0,0.0,1744.0,7039.0,0.0,0.0,7088164.0,84737,17466858.0,0.0,24654784.0
10799,248.0,0.0,640.0,15149.0,0.0,0.0,10256031.0,225603,453687302.0,0.0,464184973.0
10800,199.0,0.0,408.0,994.0,0.0,0.0,287212.0,16103,17705859.0,0.0,18010775.0
10801,5218.0,0.0,2871.0,9232.0,0.0,0.0,72243.0,58710,218304422.0,0.0,218452696.0
10802,25300.0,0.0,552.0,9407.0,0.0,0.0,41209.0,66073,8532921.0,0.0,8675462.0
10803,35978.0,0.0,816.0,1094.0,0.0,0.0,656158.0,603489,184872358.0,0.0,186169893.0
10804,18137.0,0.0,480.0,0.0,0.0,0.0,88633.0,253807,8545051.0,0.0,8906108.0
10805,25039.0,0.0,823.0,45770.0,0.0,0.0,389782.0,35990,24096523.0,0.0,24593927.0
10806,24163.0,0.0,440.0,1984.0,0.0,0.0,140842.0,59757065,318966281.0,0.0,378890775.0
10807,22265.0,0.0,520.0,3046.0,0.0,0.0,556480.0,92981,198635254.0,0.0,199310546.0
10808,21494.0,0.0,957.0,0.0,0.0,0.0,230285.0,40616,140637667.0,0.0,140931019.0
10809,14478.0,0.0,808.0,205.0,0.0,0.0,201670.0,50854,12093589.0,0.0,12361604.0
10810,2837.0,0.0,616.0,351.0,0.0,0.0,270629.0,159894,38962443.0,1080.0,39397850.0
10811,22666.0,0.0,923.0,42550.0,0.0,0.0,350449.0,83103,93198582.0,0.0,93698273.0
10812,11506.0,0.0,336.0,1960.0,0.0,0.0,415676.0,351325,64006636.0,0.0,64787439.0
10813,13816.0,0.0,516.0,10660.0,0.0,0.0,226317.0,65562,68715981.0,0.0,69032852.0
10814,13912.0,0.0,676.0,8853.0,0.0,0.0,300242.0,85627,2371821.0,0.0,2781131.0
10815,2881.0,0.0,768.0,0.0,0.0,0.0,134067.0,66302,16206186.0,0.0,16410204.0
10816,543.0,0.0,2140.0,0.0,0.0,0.0,46143.0,127697,18513426.0,0.0,18689949.0
10817,36789.0,0.0,802.0,0.0,0.0,0.0,315604.0,58322,14415648.0,0.0,14827165.0
10818,32378.0,0.0,457.0,0.0,0.0,0.0,232114.0,13392,3369427.0,0.0,3647768.0
10819,30492.0,0.0,2952.0,0.0,0.0,0.0,364351.0,13387,6049679.0,0.0,6460861.0
10820,21736.0,0.0,708.0,0.0,0.0,0.0,214140.0,19370,64210264.0,0.0,64466218.0
10821,2186.0,0.0,332.0,0.0,0.0,0.0,69017.0,9766,62629515.0,0.0,62710816.0
10822,2891.0,0.0,512.0,0.0,0.0,0.0,61004.0,14561,8763623.0,0.0,8842591.0
10823,12998.0,0.0,573.0,0.0,0.0,0.0,70040.0,8608,10764798.0,0.0,10857017.0
10824,18967.0,0.0,640.0,0.0,0.0,0.0,257642.0,8677,44396029.0,0.0,44681955.0
10825,21687.0,0.0,456.0,0.0,0.0,0.0,54627.0,19807,29459553.0,0.0,29556130.0
10826,35704.0,0.0,284.0,0.0,0.0,0.0,35662.0,61104,82992005.0,0.0,83124759.0
10827,2709.0,0.0,664.0,0.0,0.0,0.0,38526.0,57095,34275727.0,0.0,34374721.0
10828,2402.0,0.0,646.0,0.0,0.0,0.0,211349.0,292986,19849282.0,0.0,20356665.0
10829,2467.0,0.0,868.0,0.0,0.0,0.0,239879.0,13464,250645583.0,0.0,250902261.0
10830,7111.0,0.0,300.0,0.0,0.0,0.0,124672.0,75569,63075405.0,0.0,63283057.0
10831,6534.0,0.0,1300.0,0.0,0.0,0.0,49447.0,209439,60393006.0,0.0,60659726.0
10832,12115.0,0.0,1204.0,0.0,0.0,0.0,162018.0,18001795,34573627.0,0.0,52750759.0
10833,7547.0,0.0,696.0,0.0,0.0,0.0,98035.0,2458486,170778090.0,0.0,173342854.0
10834,464.0,0.0,436.0,0.0,0.0,0.0,518165.0,449961,96627974.0,0.0,97597000.0
10835,315.0,0.0,228.0,0.0,0.0,0.0,298754.0,728465,68887700.0,0.0,69915462.0
10836,2498.0,0.0,412.0,0.0,0.0,0.0,378569.0,193331,133600099.0,0.0,134174909.0
10837,2867.0,0.0,2836.0,0.0,0.0,0.0,334612.0,339321,90647383.0,0.0,91327019.0
10838,124.0,0.0,612.0,0.0,0.0,0.0,87459.0,33939,65040050.0,0.0,65162184.0
10839,9140.0,0.0,216.0,0.0,0.0,0.0,58271.0,750571,126264042.0,0.0,127082240.0
10840,7352.0,0.0,244.0,0.0,0.0,0.0,50012.0,593410,25422765.0,0.0,26073783.0
10841,6804.0,0.0,519.0,0.0,0.0,0.0,201121.0,453581,42458978.0,0.0,43121003.0
10842,8983.0,0.0,1300.0,0.0,0.0,0.0,341964.0,2378669,36521323.0,0.0,39252239.0
10843,6024.0,0.0,481.0,0.0,0.0,0.0,35777.0,6341797,46306416.0,0.0,52690495.0
10844,868.0,0.0,344.0,0.0,0.0,0.0,42455.0,141379,172614804.0,0.0,172799850.0
10845,2326.0,0.0,888.0,0.0,0.0,0.0,59313.0,7731435,96642240.0,0.0,104436202.0
10846,182.0,0.0,355.0,0.0,0.0,0.0,320987.0,1481579,129251958.0,0.0,131055061.0
10847,294.0,0.0,412.0,0.0,0.0,0.0,214560.0,604444,48865557.0,0.0,49685267.0
10848,80.0,0.0,408.0,0.0,0.0,0.0,255015.0,79778,81837637.0,0.0,82172918.0
10849,579.0,0.0,188.0,0.0,0.0,0.0,245993.0,190970,65434829.0,0.0,65872559.0
10850,2533.0,0.0,588.0,0.0,0.0,0.0,106043.0,474791,63631049.0,0.0,64215004.0
10851,2418.0,0.0,820.0,0.0,0.0,0.0,5719778.0,244510,226207962.0,0.0,232175488.0
10852,210.0,0.0,948.0,0.0,0.0,0.0,43512.0,575297,119805124.0,0.0,120425091.0
10853,192.0,0.0,864.0,0.0,0.0,0.0,367977.0,90248,108070662.0,0.0,108529943.0
10854,519.0,0.0,500.0,0.0,0.0,0.0,459617.0,2909639,78167823.0,0.0,81538098.0
10855,380.0,0.0,440.0,0.0,0.0,0.0,42408.0,101511,157889303.0,0.0,158034042.0
10856,712.0,0.0,0.0,0.0,0.0,0.0,137284.0,29935643,126773490.0,0.0,156847129.0
10857,3890.0,0.0,180.0,0.0,0.0,0.0,58309.0,40589,2765934641.0,0.0,2766037609.0
10858,6381.0,0.0,2772.0,0.0,0.0,0.0,101130.0,140999,257670327.0,0.0,257921609.0
10859,4228.0,0.0,776.0,0.0,0.0,0.0,118290.0,230193,143499649.0,0.0,143853136.0
10860,67372.0,0.0,264.0,0.0,0.0,0.0,227313.0,238730,107324849.0,0.0,107858528.0
10861,2944.0,0.0,620.0,0.0,0.0,0.0,33288.0,183415,43268518.0,0.0,43488785.0
10862,309.0,0.0,3500.0,0.0,0.0,0.0,380137.0,1103882,118123910.0,0.0,119611738.0
10863,284.0,0.0,732.0,0.0,0.0,0.0,59160.0,40173,31566937.0,0.0,31667286.0
10864,2248.0,0.0,660.0,0.0,0.0,0.0,394166.0,268303,936866573.0,0.0,937531950.0
10865,666.0,0.0,1428.0,0.0,0.0,0.0,234311.0,268405,258629840.0,0.0,259134650.0
10866,507.0,0.0,1364.0,0.0,0.0,0.0,330987.0,52489,77193127.0,0.0,77578474.0
10867,497.0,0.0,756.0,0.0,0.0,0.0,50370.0,8218494,110025167.0,0.0,118295284.0
10868,336.0,0.0,740.0,0.0,0.0,0.0,586857.0,1182252,167334524.0,0.0,169104709.0
10869,5112.0,0.0,536.0,0.0,0.0,0.0,57927.0,101563,164210758.0,228.0,164376124.0
10870,11638.0,0.0,860.0,0.0,0.0,0.0,53786.0,508579,116286960.0,0.0,116861823.0
10871,6886.0,0.0,480.0,0.0,0.0,0.0,68953.0,5226273,127760871.0,0.0,133063463.0
10872,13301.0,0.0,1176.0,0.0,0.0,0.0,249016.0,117338,135680774.0,0.0,136061605.0
10873,4646.0,0.0,354.0,0.0,0.0,0.0,2410435.0,116526,119547452.0,0.0,122079413.0
10874,2429.0,0.0,444.0,0.0,0.0,0.0,101594.0,194764,96883728.0,0.0,97182959.0
10875,845.0,0.0,957.0,0.0,0.0,0.0,180618.0,75665,765718943.0,0.0,765977028.0
10876,467.0,0.0,556.0,0.0,0.0,0.0,46078.0,36993,17459518.0,0.0,17543612.0
10877,165.0,0.0,416.0,0.0,0.0,0.0,62250.0,18761757,200732195.0,0.0,219556783.0
10878,373.0,0.0,544.0,0.0,0.0,0.0,107370.0,56445,660917203.0,0.0,661081935.0
10879,693.0,0.0,456.0,27089.0,0.0,0.0,19862.0,161120,83170128.0,0.0,83379348.0
10880,220.0,0.0,332.0,303385.0,0.0,0.0,131446.0,97379,16471697.0,0.0,17004459.0
10881,9653.0,0.0,616.0,65481.0,0.0,0.0,111441.0,281012,75142063.0,0.0,75610266.0
10882,375.0,0.0,838.0,301.0,0.0,0.0,37315.0,238424,113264613.0,0.0,113541866.0
10883,7037.0,0.0,262.0,231.0,0.0,0.0,351023.0,2586035,174070013.0,0.0,177014601.0
10884,208.0,0.0,340.0,271.0,0.0,0.0,46311.0,112652,18957729.0,0.0,19117511.0
10885,80.0,0.0,612.0,808315.0,0.0,0.0,61928.0,58376,24963224.0,0.0,25892535.0
10886,124.0,0.0,588.0,50427.0,0.0,0.0,35263.0,183119,96403068.0,164.0,96672753.0
10887,5575.0,0.0,736.0,20470.0,0.0,0.0,312397.0,67080,55836706.0,0.0,56242964.0
10888,164.0,0.0,412.0,0.0,0.0,0.0,342596.0,19800,701450703.0,0.0,701813675.0
10889,565.0,0.0,492.0,36772.0,0.0,0.0,57721.0,2321823,59654921.0,0.0,62072294.0
10890,0.0,0.0,156.0,0.0,0.0,0.0,237970.0,9009,62989999.0,0.0,63237134.0
10891,459.0,0.0,599.0,382.0,0.0,0.0,380398.0,179059,57808643.0,0.0,58369540.0
10892,0.0,0.0,2436.0,35712.0,0.0,0.0,225881.0,59923,144773702.0,0.0,145097654.0
10893,2314.0,0.0,356.0,45426.0,0.0,0.0,322713.0,19927,298738741.0,0.0,299129477.0
10894,6397.0,0.0,408.0,40720.0,0.0,0.0,180851.0,124413,84611837.0,0.0,84964626.0
10895,4258.0,0.0,116.0,133649.0,0.0,0.0,28053.0,88702,72833317.0,0.0,73088095.0
10896,6587.0,0.0,501.0,6702.0,0.0,0.0,126867.0,583455,603607578.0,0.0,604331690.0
10897,7312.0,0.0,486.0,179452.0,0.0,0.0,37405.0,621024,68013889.0,0.0,68859568.0
10898,2720.0,0.0,3016.0,67885.0,0.0,0.0,85576.0,153137,901828187.0,0.0,902140521.0
10899,2661.0,0.0,628.0,36747.0,0.0,0.0,45099.0,29194,20857637.0,0.0,20971966.0
10900,0.0,0.0,2150.0,323241.0,0.0,0.0,35178.0,412307,264309004.0,0.0,265081880.0
10901,3593.0,0.0,760.0,18360.0,0.0,0.0,383901.0,62537,138174859.0,0.0,138644010.0
10902,4539.0,0.0,612.0,0.0,0.0,0.0,51267.0,9213,82993624.0,0.0,83059255.0
10903,610.0,0.0,492.0,5983.0,0.0,0.0,230673.0,42907,1232458388.0,0.0,1232739053.0
10904,0.0,0.0,552.0,165384.0,0.0,0.0,58908.0,17542,172461717.0,0.0,172704103.0
10905,31148.0,0.0,852.0,5278.0,0.0,0.0,210121.0,661353,218076339.0,0.0,218985091.0
10906,1924.0,0.0,800.0,8458.0,0.0,0.0,223899.0,100186,112986234.0,0.0,113321501.0
10907,1658.0,0.0,1104.0,26875.0,0.0,0.0,236584.0,61287,90582693.0,0.0,90910201.0
10908,79.0,0.0,812.0,149228.0,0.0,0.0,279142.0,23605,181036710.0,0.0,181489576.0
10909,2562.0,0.0,956.0,22001.0,0.0,0.0,72697.0,26822,65590053.0,0.0,65715091.0
10910,9861.0,0.0,732.0,34549.0,0.0,0.0,741809.0,98072,97028565.0,0.0,97913588.0
10911,4540.0,0.0,1020.0,12153.0,0.0,0.0,101333.0,34367,112959882.0,0.0,113113295.0
10912,6656.0,0.0,1216.0,17001.0,0.0,0.0,53799.0,14016,70870437.0,0.0,70963125.0
10913,11899.0,0.0,685.0,33190.0,0.0,0.0,92726.0,202967,165609186.0,0.0,165950653.0
10914,4843.0,0.0,1008.0,17181.0,0.0,0.0,97916.0,23835,1245579285.0,0.0,1245724068.0
10915,12581.0,0.0,1212.0,17325.0,0.0,0.0,181753.0,24393,156770870.0,0.0,157008134.0
10916,14300.0,0.0,3506.0,25100.0,0.0,0.0,231622.0,99260,139610318.0,0.0,139984106.0
10917,17551.0,0.0,2314.0,525450.0,0.0,0.0,92512.0,194380,287225020.0,0.0,288057227.0
10918,9948.0,0.0,1732.0,1031166.0,0.0,0.0,449901.0,19241,451961354.0,0.0,453473342.0
10919,11475.0,0.0,592.0,1550804.0,0.0,0.0,61772.0,58242,59173911.0,0.0,60856796.0
10920,13286.0,0.0,652.0,311367.0,0.0,0.0,471695.0,2716203,76179098.0,0.0,79692301.0
10921,11798.0,0.0,3092.0,466449.0,0.0,0.0,48525.0,22330,112742073.0,0.0,113294267.0
10922,30640.0,0.0,496.0,16594.0,0.0,0.0,84511.0,103452,257122698.0,0.0,257358391.0
10923,20180.0,0.0,724.0,0.0,0.0,0.0,250259.0,22258,123292596.0,0.0,123586017.0
10924,20705.0,0.0,880.0,3152.0,0.0,0.0,56857.0,74364,69516938.0,0.0,69672896.0
10925,18164.0,0.0,3028.0,304.0,0.0,0.0,174785.0,23705,214235790.0,0.0,214455776.0
10926,2760.0,0.0,452.0,44341.0,0.0,0.0,419525.0,31747,45266781.0,0.0,45765606.0
10927,1321.0,0.0,336.0,21948.0,0.0,0.0,205878.0,25515,48755661.0,0.0,49010659.0
10928,5944.0,0.0,620.0,59831.0,0.0,0.0,175244.0,45857,157300894.0,0.0,157588390.0
10929,4069.0,0.0,372.0,42678.0,0.0,0.0,222379.0,58647,64154923.0,0.0,64483068.0
10930,4993.0,0.0,1152.0,48922.0,0.0,0.0,149421.0,70713,108643553.0,0.0,108918754.0
10931,688.0,0.0,2132.0,6490.0,0.0,0.0,314091.0,2027987,165515252.0,0.0,167866640.0
10932,890.0,0.0,3804.0,26558.0,0.0,0.0,467968.0,7630,84087469.0,0.0,84594319.0
10933,3537.0,0.0,365.0,2048.0,0.0,0.0,1682888.0,33505,165426927.0,0.0,167149270.0
10934,813.0,0.0,779.0,7839.0,0.0,0.0,172542.0,50632,109470961.0,0.0,109703566.0
10935,14716.0,0.0,5212.0,19172.0,0.0,0.0,112699.0,88322,98964955.0,0.0,99205076.0
10936,7444.0,0.0,1090.0,17354.0,0.0,0.0,86027.0,1998647,104504458.0,0.0,106615020.0
10937,3249.0,0.0,828.0,173721.0,0.0,0.0,293737.0,158888,117429137.0,0.0,118059560.0
10938,6363.0,0.0,1472.0,11000.0,0.0,0.0,253408.0,12397,142882289.0,0.0,143166929.0
10939,7196.0,0.0,3532.0,6861.0,0.0,0.0,63804.0,32527,24625452.0,0.0,24739372.0
10940,11064.0,0.0,1252.0,582.0,0.0,0.0,427896.0,12155,34785158.0,0.0,35238107.0
10941,25775.0,0.0,3372.0,88967.0,0.0,0.0,181245.0,862148,15609112.0,0.0,16770619.0
10942,13274.0,0.0,690.0,32122.0,0.0,0.0,287675.0,21750,83872968.0,0.0,84228479.0
10943,8998.0,0.0,804.0,517562.0,0.0,0.0,474911.0,20909,11807885.0,0.0,12831069.0
10944,7148.0,0.0,1060.0,163745.0,0.0,0.0,219723.0,14810,105982121.0,0.0,106388607.0
10945,9515.0,0.0,984.0,2194.0,0.0,0.0,412043.0,15336,37355428.0,0.0,37795500.0
10946,466.0,0.0,988.0,7996.0,0.0,0.0,285513.0,118996,121634668.0,0.0,122048627.0
10947,9261.0,0.0,1040.0,205.0,0.0,0.0,46244.0,36811,63781960.0,0.0,63875521.0
10948,307.0,0.0,636.0,362.0,0.0,0.0,301371.0,90147,15352916.0,0.0,15745739.0
10949,3439.0,0.0,156.0,5354.0,0.0,0.0,1159835.0,10156,944809.0,0.0,2123749.0
10950,6078.0,0.0,408.0,0.0,0.0,0.0,201108.0,1795,5876195.0,0.0,6085584.0
10951,6804.0,0.0,1624.0,11735.0,0.0,0.0,254239.0,25428,24572936.0,0.0,24872766.0
10952,4724.0,0.0,1680.0,20335.0,0.0,0.0,243354.0,121886,19001402.0,0.0,19393381.0
10953,872.0,0.0,1128.0,2202.0,0.0,0.0,82529.0,118246,27070910.0,0.0,27275887.0
10954,2552.0,0.0,588.0,926.0,0.0,0.0,177512.0,33231,117706919.0,0.0,117921728.0
10955,428.0,0.0,2092.0,0.0,0.0,0.0,45345.0,14350,116706338.0,0.0,116768553.0
10956,374.0,0.0,1836.0,8471.0,0.0,0.0,62818.0,8109,12198801.0,0.0,12280409.0
10957,0.0,0.0,1033.0,2775.0,0.0,0.0,492731.0,28421,8152140.0,0.0,8677100.0
10958,4803.0,0.0,444.0,0.0,301.0,0.0,152526.0,37374,4588946.0,0.0,4784394.0
10959,513.0,0.0,328.0,0.0,0.0,0.0,102420.0,70616,6611224.0,0.0,6785101.0
10960,613.0,0.0,484.0,22395.0,0.0,0.0,75729.0,10987,15133593.0,0.0,15243801.0
10961,2661.0,0.0,552.0,9212.0,0.0,0.0,164677.0,7657,1058174.0,0.0,1242933.0
10962,9533.0,0.0,612.0,8205.0,0.0,0.0,216029.0,8120,2619883.0,0.0,2862382.0
10963,10386.0,0.0,432.0,8502.0,0.0,0.0,219000.0,711401,2395841.0,0.0,3345562.0
10964,14336.0,0.0,615.0,11020.0,0.0,0.0,280076.0,22993,21017448.0,0.0,21346488.0
10965,2814.0,0.0,328.0,18117.0,0.0,0.0,75344.0,4458,24445259.0,0.0,24546320.0
10966,8862.0,0.0,864.0,364.0,0.0,0.0,328179.0,16842,27547782.0,0.0,27902893.0
10967,2598.0,0.0,1317.0,6116.0,0.0,0.0,53273.0,12040,4061993.0,0.0,4137337.0
10968,2803.0,0.0,2876.0,29464.0,0.0,0.0,354079.0,7055,2491596.0,0.0,2887873.0
10969,419.0,0.0,304.0,0.0,0.0,0.0,34375.0,9649,4434646.0,0.0,4479393.0
10970,2354.0,0.0,488.0,86540.0,0.0,0.0,165932.0,14874,22886037.0,0.0,23156225.0
10971,11506.0,0.0,655.0,0.0,0.0,0.0,133236.0,4795,2442250.0,0.0,2592442.0
10972,19446.0,0.0,1056.0,16398.0,0.0,0.0,220195.0,36493,9156596.0,0.0,9450184.0
10973,10211.0,0.0,1272.0,36581.0,0.0,0.0,246063.0,6489,3476608.0,0.0,3777224.0
10974,4427.0,0.0,1645.0,9720.0,0.0,0.0,399544.0,8221,25648618.0,0.0,26072175.0
10975,6441.0,0.0,980.0,0.0,0.0,0.0,46900.0,21020,46719980.0,0.0,46795321.0
10976,8534.0,0.0,736.0,0.0,0.0,0.0,3289177.0,5116,47230817.0,0.0,50534380.0
10977,599.0,0.0,836.0,0.0,0.0,0.0,2477476.0,5491,21995685.0,0.0,24480087.0
10978,11754.0,0.0,1104.0,0.0,0.0,0.0,146159.0,37013,31832408.0,0.0,32028438.0
10979,8874.0,0.0,860.0,0.0,0.0,0.0,479682.0,3757,14628897.0,0.0,15122070.0
10980,15995.0,0.0,1680.0,0.0,0.0,0.0,411054.0,8296,71993155.0,0.0,72430180.0
10981,11616.0,0.0,1160.0,0.0,0.0,0.0,91907.0,17108,43798432.0,0.0,43920223.0
10982,3730.0,0.0,355.0,0.0,0.0,0.0,96850.0,32053,46796958.0,0.0,46929946.0
10983,924.0,0.0,524.0,0.0,0.0,0.0,300032.0,1526436,50298180.0,0.0,52126096.0
10984,9025.0,0.0,2576.0,0.0,0.0,0.0,295430.0,65489,36261575.0,0.0,36634095.0
10985,18973.0,0.0,820.0,0.0,0.0,0.0,43184.0,255207,190279320.0,392.0,190597896.0
10986,23493.0,0.0,744.0,0.0,0.0,0.0,62955.0,367103,46372799.0,0.0,46827094.0
10987,14337.0,0.0,660.0,0.0,0.0,0.0,219137.0,131451,62332271.0,0.0,62697856.0
10988,548.0,0.0,396.0,0.0,0.0,0.0,53869.0,25727,74332723.0,0.0,74413263.0
10989,4768.0,0.0,532.0,0.0,0.0,0.0,181371.0,86301,119889882.0,0.0,120162854.0
10990,372.0,0.0,509.0,0.0,0.0,0.0,56787.0,1980536,64495508.0,0.0,66533712.0
10991,19013.0,0.0,336.0,0.0,0.0,0.0,221049.0,130081,40228092.0,0.0,40598571.0
10992,418.0,0.0,568.0,0.0,0.0,0.0,108321.0,59903,95319251.0,0.0,95488461.0
10993,0.0,0.0,2976.0,0.0,0.0,0.0,151981.0,879695,84776937.0,0.0,85811589.0
10994,631.0,0.0,371.0,0.0,0.0,0.0,459693.0,1416121,90983684.0,0.0,92860500.0
10995,441.0,0.0,432.0,0.0,0.0,0.0,2112197.0,2727136,61516851.0,0.0,66357057.0
10996,338.0,0.0,592.0,0.0,0.0,0.0,176781.0,125306,38837477.0,0.0,39140494.0
10997,0.0,0.0,780.0,0.0,0.0,0.0,99633.0,199664,167540405.0,0.0,167840482.0
10998,1590.0,0.0,436.0,0.0,0.0,0.0,55728.0,72516,243199844.0,0.0,243330114.0
10999,311.0,0.0,516.0,0.0,0.0,0.0,16884.0,178364,700828469.0,0.0,701024544.0
11000,40.0,0.0,208.0,0.0,0.0,0.0,25247.0,11440,108462298.0,0.0,108499233.0
11001,5036.0,0.0,184.0,0.0,0.0,0.0,23431.0,86674,54621290.0,0.0,54736615.0
11002,2114.0,0.0,244.0,0.0,0.0,0.0,100963.0,5994,102557789.0,0.0,102667104.0
11003,3876.0,0.0,496.0,0.0,0.0,0.0,38658.0,4135,58218075.0,0.0,58265240.0
11004,16074.0,0.0,188.0,0.0,0.0,0.0,32228.0,3298,77054954.0,0.0,77106742.0
11005,24240.0,0.0,310.0,0.0,0.0,0.0,172918.0,146195,134577082.0,0.0,134920745.0
11006,29348.0,0.0,184.0,0.0,0.0,0.0,329778.0,787724,136907835.0,0.0,138054869.0
11007,18779.0,0.0,1208.0,0.0,0.0,0.0,27699.0,5301,653692897.0,0.0,653745884.0
11008,23694.0,0.0,1160.0,0.0,0.0,0.0,213243.0,21327,74695587.0,0.0,74955011.0
11009,29260.0,0.0,480.0,0.0,0.0,0.0,3178102.0,450901,81672102.0,0.0,85330845.0
11010,15683.0,0.0,216.0,0.0,0.0,0.0,91341.0,7088,968638849.0,0.0,968753177.0
11011,14716.0,0.0,517.0,0.0,0.0,0.0,161973.0,3592,78974597.0,0.0,79155395.0
11012,408.0,0.0,544.0,0.0,0.0,0.0,204425.0,5510,174105978.0,0.0,174316865.0
11013,3147.0,0.0,304.0,0.0,0.0,0.0,53158.0,26461,197335922.0,0.0,197418992.0
11014,1785.0,0.0,180.0,0.0,0.0,0.0,20986.0,3451,44781184.0,0.0,44807586.0
11015,18417.0,0.0,452.0,0.0,0.0,0.0,37819.0,9358,57810146.0,60.0,57876252.0
11016,20786.0,0.0,492.0,0.0,0.0,0.0,30988.0,3353,43490729.0,0.0,43546348.0
11017,39181.0,0.0,976.0,0.0,0.0,0.0,38622.0,20375,213278711.0,0.0,213377865.0
11018,16146.0,0.0,504.0,0.0,0.0,0.0,487242.0,31845,249051233.0,0.0,249586970.0
11019,7311.0,0.0,188.0,0.0,0.0,0.0,227048.0,74398,168946216.0,0.0,169255161.0
11020,0.0,0.0,348.0,0.0,0.0,0.0,56962.0,47595,168300573.0,0.0,168405478.0
11021,1030.0,0.0,736.0,0.0,0.0,0.0,467690.0,8325,250391775.0,0.0,250869556.0
11022,429.0,0.0,448.0,0.0,0.0,0.0,389485.0,3744,49133906.0,0.0,49528012.0
11023,183.0,0.0,591.0,0.0,0.0,0.0,34844.0,46316,881412297.0,0.0,881494231.0
11024,422.0,0.0,488.0,0.0,0.0,0.0,50987.0,6868,625771043.0,0.0,625829808.0
11025,576.0,0.0,474.0,0.0,0.0,0.0,77318.0,4834,142585422.0,0.0,142668624.0
11026,2891.0,0.0,800.0,0.0,0.0,0.0,183015.0,38137,356695287.0,0.0,356920130.0
11027,12396.0,0.0,552.0,0.0,0.0,0.0,188801.0,104572,130859939.0,0.0,131166260.0
11028,8758.0,0.0,112.0,0.0,0.0,0.0,10060510.0,2521,65285557.0,0.0,75357458.0
11029,19104.0,0.0,688.0,0.0,0.0,0.0,264806.0,13419,159589856.0,0.0,159887873.0
11030,4890.0,0.0,372.0,0.0,0.0,0.0,61453.0,16496,41158088.0,0.0,41241299.0
11031,10807.0,0.0,1768.0,0.0,0.0,0.0,281089.0,3335,67537560.0,0.0,67834559.0
11032,23929.0,0.0,1268.0,0.0,0.0,0.0,385581.0,1949242,1000787693.0,0.0,1003147713.0
11033,30700.0,0.0,824.0,0.0,0.0,0.0,461287.0,5230,1082029133.0,0.0,1082527174.0
